FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
3/19/2023,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1461,IAH,"Houston, TX",MCO,"Orlando, FL",1323,1356,33,18,1414,1709,8,1640,1717,37,0,,0,137,141,115,854,32,0,4,0,1
5/24/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4169,DTW,"Detroit, MI",OMA,"Omaha, NE",1600,1959,239,19,2018,2050,4,1705,2054,229,0,,0,125,115,92,651,229,0,0,0,0
12/7/2020,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5230,PNS,"Pensacola, FL",DFW,"Dallas/Fort Worth, TX",923,920,-3,10,930,1112,15,1135,1127,-8,0,,0,132,127,102,604,,,,,
12/8/2021,Envoy Air,Envoy Air: MQ,MQ,20398,4023,ORD,"Chicago, IL",DCA,"Washington, DC",600,557,-3,25,622,845,7,859,852,-7,0,,0,119,115,83,612,,,,,
8/23/2023,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2737,DFW,"Dallas/Fort Worth, TX",ONT,"Ontario, CA",1148,1140,-8,19,1159,1222,6,1251,1228,-23,0,,0,183,168,143,1188,,,,,
5/18/2019,Envoy Air,Envoy Air: MQ,MQ,20398,3538,ORD,"Chicago, IL",SYR,"Syracuse, NY",1150,1148,-2,27,1215,1433,4,1434,1437,3,0,,0,104,109,78,607,,,,,
2/27/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5680,IAH,"Houston, TX",ASE,"Aspen, CO",1157,1154,-3,19,1213,1333,25,1400,1358,-2,0,,0,183,184,140,913,,,,,
6/16/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,6817,RSW,"Fort Myers, FL",MDW,"Chicago, IL",1400,1357,-3,8,1405,1534,3,1555,1537,-18,0,,0,175,160,149,1105,,,,,
9/29/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3879,SLC,"Salt Lake City, UT",SUN,"Sun Valley/Hailey/Ketchum, ID",1115,1115,0,33,1148,1226,2,1219,1228,9,0,,0,64,73,38,222,,,,,
12/7/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5024,DEN,"Denver, CO",SGU,"St. George, UT",1210,1208,-2,19,1227,1349,3,1359,1352,-7,0,,0,109,104,82,517,,,,,
1/13/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,823,STL,"St. Louis, MO",ATL,"Atlanta, GA",1555,1553,-2,6,1559,1808,5,1825,1813,-12,0,,0,90,80,69,484,,,,,
8/4/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,926,MSP,"Minneapolis, MN",MKE,"Milwaukee, WI",2249,2341,52,10,2351,32,5,2356,37,41,0,,0,67,56,41,297,41,0,0,0,0
6/9/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,921,LAS,"Las Vegas, NV",DEN,"Denver, CO",1145,1147,2,28,1215,1446,4,1435,1450,15,0,,0,110,123,91,628,0,0,15,0,0
3/31/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,764,IAH,"Houston, TX",CLT,"Charlotte, NC",1011,,,,,,,1345,,,1,D,0,154,,,912,,,,,
8/29/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2758,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",515,513,-2,9,522,620,8,631,628,-3,0,,0,76,75,58,356,,,,,
1/31/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,661,DCA,"Washington, DC",STL,"St. Louis, MO",1255,1252,-3,12,1304,1349,3,1420,1352,-28,0,,0,145,120,105,719,,,,,
4/23/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,215,MDW,"Chicago, IL",RSW,"Fort Myers, FL",1730,1733,3,7,1740,2059,4,2115,2103,-12,0,,0,165,150,139,1105,,,,,
5/31/2021,Republic Airline,Republic Airline: YX,YX,20452,5651,DTW,"Detroit, MI",GSP,"Greer, SC",2110,2101,-9,19,2120,2230,4,2246,2234,-12,0,,0,96,93,70,508,,,,,
11/8/2021,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5595,ROC,"Rochester, NY",DCA,"Washington, DC",1804,1809,5,13,1822,1922,29,1924,1951,27,0,,0,80,102,60,296,0,0,22,0,5
1/2/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2306,BWI,"Baltimore, MD",MDW,"Chicago, IL",2100,2108,8,15,2123,2200,2,2205,2202,-3,0,,0,125,114,97,611,,,,,
1/12/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3376,LGB,"Long Beach, CA",SMF,"Sacramento, CA",1915,1905,-10,8,1913,2020,3,2040,2023,-17,0,,0,85,78,67,387,,,,,
9/16/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1981,LAS,"Las Vegas, NV",BUR,"Burbank, CA",1000,956,-4,14,1010,1058,1,1110,1059,-11,0,,0,70,63,48,223,,,,,
12/30/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1190,ATL,"Atlanta, GA",HOU,"Houston, TX",1955,2021,26,17,2038,2143,6,2120,2149,29,0,,0,145,148,125,696,17,0,3,0,9
11/27/2019,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,396,SEA,"Seattle, WA",GEG,"Spokane, WA",1520,1519,-1,16,1535,1616,3,1625,1619,-6,0,,0,65,60,41,224,,,,,
4/26/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1217,ORD,"Chicago, IL",PSP,"Palm Springs, CA",1216,1211,-5,10,1221,1404,8,1430,1412,-18,0,,0,254,241,223,1652,,,,,
10/15/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1141,MIA,"Miami, FL",HOU,"Houston, TX",1755,1822,27,15,1837,2003,10,1940,2013,33,0,,0,165,171,146,955,12,0,6,0,15
3/11/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4272,DTW,"Detroit, MI",CIU,"Sault Ste. Marie, MI",1757,1746,-11,14,1800,1847,4,1914,1851,-23,0,,0,77,65,47,284,,,,,
8/2/2023,Republic Airline,Republic Airline: YX,YX,20452,4695,XNA,"Fayetteville, AR",LGA,"New York, NY",615,605,-10,12,617,951,5,1022,956,-26,0,,0,187,171,154,1147,,,,,
7/19/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3087,SAN,"San Diego, CA",SMF,"Sacramento, CA",800,757,-3,22,819,930,3,940,933,-7,0,,0,100,96,71,480,,,,,
1/31/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5207,IAH,"Houston, TX",TLH,"Tallahassee, FL",1354,1347,-7,14,1401,1630,4,1645,1634,-11,0,,0,111,107,89,658,,,,,
7/1/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,2,FLL,"Fort Lauderdale, FL",JFK,"New York, NY",1755,2126,211,31,2157,20,11,2109,31,202,0,,0,194,185,143,1069,202,0,0,0,0
4/15/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,533,BWI,"Baltimore, MD",ISP,"Islip, NY",1100,1113,13,12,1125,1210,4,1205,1214,9,0,,0,65,61,45,220,,,,,
3/26/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2391,ORD,"Chicago, IL",LAS,"Las Vegas, NV",2000,2007,7,22,2029,2158,7,2215,2205,-10,0,,0,255,238,209,1514,,,,,
1/6/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4307,SLC,"Salt Lake City, UT",COS,"Colorado Springs, CO",2040,2121,41,17,2138,2240,5,2223,2245,22,0,,0,103,84,62,411,22,0,0,0,0
5/28/2023,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,385,BOS,"Boston, MA",SEA,"Seattle, WA",1955,1943,-12,27,2010,2219,17,2315,2236,-39,0,,0,380,353,309,2496,,,,,
3/8/2023,Republic Airline,Republic Airline: YX,YX,20452,4256,IAH,"Houston, TX",PHL,"Philadelphia, PA",700,648,-12,27,715,1106,6,1117,1112,-5,0,,0,197,204,171,1325,,,,,
7/28/2023,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,262,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",2125,2156,31,41,2237,41,40,2359,121,82,0,,0,214,265,184,1303,0,31,51,0,0
9/18/2022,Republic Airline,Republic Airline: YX,YX,20452,4805,BOS,"Boston, MA",ORD,"Chicago, IL",1530,1516,-14,17,1533,1639,9,1728,1648,-40,0,,0,178,152,126,867,,,,,
10/12/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6078,CVG,"Cincinnati, OH",IAH,"Houston, TX",705,659,-6,12,711,835,7,844,842,-2,0,,0,159,163,144,871,,,,,
6/13/2021,Republic Airline,Republic Airline: YX,YX,20452,5855,ATL,"Atlanta, GA",MDT,"Harrisburg, PA",910,906,-4,12,918,1048,5,1102,1053,-9,0,,0,112,107,90,620,,,,,
9/1/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,634,DEN,"Denver, CO",MCI,"Kansas City, MO",1455,1451,-4,10,1501,1714,3,1725,1717,-8,0,,0,90,86,73,533,,,,,
11/8/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2299,ATL,"Atlanta, GA",ECP,"Panama City, FL",1215,1210,-5,11,1221,1156,4,1214,1200,-14,0,,0,59,50,35,240,,,,,
1/26/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2598,DEN,"Denver, CO",HOU,"Houston, TX",1105,1121,16,14,1135,1430,4,1440,1434,-6,0,,0,155,133,115,883,,,,,
6/13/2022,Allegiant Air,Allegiant Air: G4,G4,20368,308,PIA,"Peoria, IL",LAS,"Las Vegas, NV",2125,35,190,9,44,156,7,2252,203,191,0,,0,207,208,192,1413,10,0,1,0,180
10/12/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1795,MIA,"Miami, FL",ATL,"Atlanta, GA",1439,1445,6,15,1500,1625,11,1630,1636,6,0,,0,111,111,85,594,,,,,
10/1/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2430,ROC,"Rochester, NY",MCO,"Orlando, FL",710,710,0,9,719,939,6,950,945,-5,0,,0,160,155,140,1033,,,,,
10/26/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1619,RDU,"Raleigh/Durham, NC",MSP,"Minneapolis, MN",1700,1653,-7,12,1705,1814,8,1854,1822,-32,0,,0,174,149,129,980,,,,,
4/16/2022,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1780,BWI,"Baltimore, MD",IAH,"Houston, TX",731,732,1,17,749,951,23,1000,1014,14,0,,0,209,222,182,1235,,,,,
4/6/2019,Republic Airline,Republic Airline: YX,YX,20452,3622,EWR,"Newark, NJ",SRQ,"Sarasota/Bradenton, FL",915,926,11,21,947,1220,3,1217,1223,6,0,,0,182,177,153,1034,,,,,
2/25/2020,Allegiant Air,Allegiant Air: G4,G4,20368,2147,SYR,"Syracuse, NY",SFB,"Sanford, FL",1912,1900,-12,7,1907,2135,7,2147,2142,-5,0,,0,155,162,148,1029,,,,,
11/14/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,471,SAN,"San Diego, CA",ATL,"Atlanta, GA",1355,1359,4,13,1412,2101,5,2100,2106,6,0,,0,245,247,229,1892,,,,,
10/1/2022,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1,DCA,"Washington, DC",SEA,"Seattle, WA",800,755,-5,17,812,1039,18,1049,1057,8,0,,0,349,362,327,2329,,,,,
5/15/2023,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4647,ATL,"Atlanta, GA",AEX,"Alexandria, LA",830,825,-5,16,841,854,5,915,859,-16,0,,0,105,94,73,500,,,,,
4/9/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2286,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1950,1955,5,15,2010,2215,6,2200,2221,21,0,,0,310,326,305,2106,0,0,21,0,0
1/13/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,326,BOS,"Boston, MA",MCO,"Orlando, FL",1135,1136,1,11,1147,1426,8,1453,1434,-19,0,,0,198,178,159,1121,,,,,
9/17/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,706,DEN,"Denver, CO",DFW,"Dallas/Fort Worth, TX",1630,1629,-1,12,1641,1911,15,1929,1926,-3,0,,0,119,117,90,641,,,,,
7/9/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,561,BOS,"Boston, MA",SJU,"San Juan, PR",1412,1442,30,14,1456,1825,6,1813,1831,18,0,,0,241,229,209,1674,0,0,18,0,0
5/31/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,608,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1120,1150,30,10,1200,1243,10,1239,1253,14,0,,0,139,123,103,731,,,,,
1/6/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2914,BOS,"Boston, MA",AUS,"Austin, TX",2014,2006,-8,14,2020,2330,8,2359,2338,-21,0,,0,285,272,250,1698,,,,,
2/25/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,708,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",536,528,-8,34,602,712,4,714,716,2,0,,0,98,108,70,431,,,,,
7/18/2022,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,647,CVG,"Cincinnati, OH",DEN,"Denver, CO",855,854,-1,9,903,924,16,955,940,-15,0,,0,180,166,141,1069,,,,,
4/9/2023,Republic Airline,Republic Airline: YX,YX,20452,5640,LGA,"New York, NY",BOS,"Boston, MA",1600,1557,-3,28,1625,1704,18,1723,1722,-1,0,,0,83,85,39,184,,,,,
9/25/2021,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1146,SEA,"Seattle, WA",AUS,"Austin, TX",1759,1748,-11,15,1803,2333,9,2359,2342,-17,0,,0,240,234,210,1770,,,,,
7/25/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,264,LGA,"New York, NY",STL,"St. Louis, MO",1825,2134,189,42,2216,2325,5,2015,2330,195,0,,0,170,176,129,888,56,0,6,0,133
5/29/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2638,LGA,"New York, NY",ATL,"Atlanta, GA",1130,1127,-3,24,1151,1337,7,1411,1344,-27,0,,0,161,137,106,762,,,,,
1/29/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,957,LAX,"Los Angeles, CA",MDW,"Chicago, IL",1200,,,,,,,1805,,,1,B,0,245,,,1750,,,,,
8/7/2020,Allegiant Air,Allegiant Air: G4,G4,20368,886,SDF,"Louisville, KY",PIE,"St. Petersburg, FL",2137,2215,38,12,2227,5,7,2335,12,37,0,,0,118,117,98,729,0,37,0,0,0
2/12/2021,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4900,ATL,"Atlanta, GA",HOU,"Houston, TX",1840,1840,0,28,1908,2005,3,1955,2008,13,0,,0,135,148,117,696,,,,,
2/14/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2149,HNL,"Honolulu, HI",PHX,"Phoenix, AZ",1410,1406,-4,14,1420,2256,6,2305,2302,-3,0,,0,355,356,336,2917,,,,,
1/28/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5711,LFT,"Lafayette, LA",CLT,"Charlotte, NC",700,703,3,24,727,952,16,1022,1008,-14,0,,0,142,125,85,729,,,,,
7/8/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3682,EUG,"Eugene, OR",SEA,"Seattle, WA",1140,1127,-13,24,1151,1238,19,1300,1257,-3,0,,0,80,90,47,234,,,,,
1/16/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3915,MSP,"Minneapolis, MN",RST,"Rochester, MN",1116,1115,-1,20,1135,1153,3,1216,1156,-20,0,,0,60,41,18,76,,,,,
7/31/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5181,DEN,"Denver, CO",PIR,"Pierre, SD",1205,1151,-14,30,1221,1421,2,1430,1423,-7,0,,0,85,92,60,385,,,,,
4/26/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,524,SLC,"Salt Lake City, UT",JFK,"New York, NY",959,959,0,20,1019,1609,11,1625,1620,-5,0,,0,266,261,230,1990,,,,,
2/14/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1886,IAH,"Houston, TX",MCO,"Orlando, FL",1805,1759,-6,26,1825,2105,7,2126,2112,-14,0,,0,141,133,100,854,,,,,
2/6/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2123,DEN,"Denver, CO",SLC,"Salt Lake City, UT",535,532,-3,22,554,653,8,720,701,-19,0,,0,105,89,59,391,,,,,
2/1/2023,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2113,ORD,"Chicago, IL",SNA,"Santa Ana, CA",1935,1929,-6,12,1941,2137,5,2214,2142,-32,0,,0,279,253,236,1726,,,,,
1/28/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2465,AUS,"Austin, TX",ELP,"El Paso, TX",1210,1203,-7,12,1215,1237,3,1245,1240,-5,0,,0,95,97,82,528,,,,,
8/31/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1110,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",1230,1236,6,12,1248,1938,11,1948,1949,1,0,,0,258,253,230,1947,,,,,
12/6/2022,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,79,ONT,"Ontario, CA",HNL,"Honolulu, HI",725,719,-6,10,729,1118,10,1125,1128,3,0,,0,360,369,349,2603,,,,,
5/20/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2338,TPA,"Tampa, FL",LAX,"Los Angeles, CA",2011,2007,-4,9,2016,2200,21,2228,2221,-7,0,,0,317,314,284,2158,,,,,
6/23/2020,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,104,MCO,"Orlando, FL",SJU,"San Juan, PR",805,756,-9,16,812,1046,8,1056,1054,-2,0,,0,171,178,154,1189,,,,,
11/21/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3471,HOU,"Houston, TX",MCO,"Orlando, FL",1935,2118,103,9,2127,9,3,2245,12,87,0,,0,130,114,102,849,87,0,0,0,0
3/24/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1538,LGA,"New York, NY",MCO,"Orlando, FL",1755,1749,-6,12,1801,2015,9,2058,2024,-34,0,,0,183,155,134,950,,,,,
6/22/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3453,AUS,"Austin, TX",BWI,"Baltimore, MD",1615,1617,2,10,1627,2026,3,2030,2029,-1,0,,0,195,192,179,1342,,,,,
1/23/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5984,HOB,"Hobbs, NM",DEN,"Denver, CO",1100,1055,-5,13,1108,1231,4,1245,1235,-10,0,,0,105,100,83,501,,,,,
4/10/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2540,OKC,"Oklahoma City, OK",HOU,"Houston, TX",1925,2105,100,7,2112,2223,10,2045,2233,108,0,,0,80,88,71,419,8,0,8,0,92
5/16/2019,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5015,DAY,"Dayton, OH",PHL,"Philadelphia, PA",530,522,-8,11,533,648,5,709,653,-16,0,,0,99,91,75,477,,,,,
10/13/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1274,ATL,"Atlanta, GA",OKC,"Oklahoma City, OK",2105,2100,-5,19,2119,2208,4,2215,2212,-3,0,,0,130,132,109,761,,,,,
6/13/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2262,LAX,"Los Angeles, CA",JFK,"New York, NY",1410,1451,41,13,1504,2301,8,2252,2309,17,0,,0,342,318,297,2475,0,0,13,0,4
1/27/2019,Envoy Air,Envoy Air: MQ,MQ,20398,4107,DBQ,"Dubuque, IA",ORD,"Chicago, IL",600,554,-6,29,623,654,13,720,707,-13,0,,0,80,73,31,147,,,,,
6/12/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3481,SAN,"San Diego, CA",SJC,"San Jose, CA",1930,1924,-6,17,1941,2046,3,2055,2049,-6,0,,0,85,85,65,417,,,,,
12/29/2019,Envoy Air,Envoy Air: MQ,MQ,20398,3682,ORF,"Norfolk, VA",ORD,"Chicago, IL",730,723,-7,19,742,837,5,902,842,-20,0,,0,152,139,115,717,,,,,
9/27/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5390,PHX,"Phoenix, AZ",TUL,"Tulsa, OK",1105,1100,-5,13,1113,1508,4,1520,1512,-8,0,,0,135,132,115,935,,,,,
10/11/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2594,AUS,"Austin, TX",MSP,"Minneapolis, MN",1200,1239,39,14,1253,1506,5,1438,1511,33,0,,0,158,152,133,1042,33,0,0,0,0
1/31/2022,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2943,SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ",858,850,-8,21,911,1023,9,1043,1032,-11,0,,0,105,102,72,507,,,,,
1/3/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1293,MIA,"Miami, FL",STX,"Christiansted, VI",1246,1401,75,24,1425,1739,4,1626,1743,77,0,,0,160,162,134,1139,75,0,2,0,0
2/2/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2310,LGA,"New York, NY",MIA,"Miami, FL",1359,1433,34,17,1450,1716,6,1722,1722,0,0,,0,203,169,146,1096,,,,,
6/26/2022,JetBlue Airways,JetBlue Airways: B6,B6,20409,65,JFK,"New York, NY",ABQ,"Albuquerque, NM",2000,2028,28,85,2153,2357,6,2255,3,68,0,,0,295,335,244,1826,12,0,40,0,16
6/4/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2659,ATL,"Atlanta, GA",PVD,"Providence, RI",1530,1528,-2,12,1540,1733,13,1755,1746,-9,0,,0,145,138,113,903,,,,,
11/25/2021,Horizon Air,Horizon Air: QX,QX,19687,2100,SEA,"Seattle, WA",PSC,"Pasco/Kennewick/Richland, WA",2257,2254,-3,11,2305,2336,4,2352,2340,-12,0,,0,55,46,31,172,,,,,
6/11/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2663,CLT,"Charlotte, NC",EYW,"Key West, FL",901,856,-5,12,908,1045,11,1110,1056,-14,0,,0,129,120,97,736,,,,,
11/15/2019,Republic Airline,Republic Airline: YX,YX,20452,4401,XNA,"Fayetteville, AR",CLT,"Charlotte, NC",704,656,-8,19,715,1006,14,1022,1020,-2,0,,0,138,144,111,754,,,,,
6/12/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3633,SLC,"Salt Lake City, UT",OKC,"Oklahoma City, OK",2059,2059,0,24,2123,16,5,20,21,1,0,,0,141,142,113,866,,,,,
2/21/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1005,ATL,"Atlanta, GA",DTW,"Detroit, MI",1511,1509,-2,12,1521,1651,6,1710,1657,-13,0,,0,119,108,90,594,,,,,
10/9/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2978,ROW,"Roswell, NM",PHX,"Phoenix, AZ",1200,1200,0,18,1218,1239,5,1241,1244,3,0,,0,101,104,81,433,,,,,
7/23/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2522,JFK,"New York, NY",LAS,"Las Vegas, NV",1559,1621,22,23,1644,1834,6,1850,1840,-10,0,,0,351,319,290,2248,,,,,
3/7/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2237,PHX,"Phoenix, AZ",FLL,"Fort Lauderdale, FL",1645,1713,28,7,1720,2255,2,2250,2257,7,0,,0,245,224,215,1972,,,,,
2/21/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3132,SGU,"St. George, UT",PHX,"Phoenix, AZ",738,735,-3,33,808,903,9,857,912,15,0,,0,79,97,55,262,0,0,15,0,0
4/10/2023,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,960,DTW,"Detroit, MI",IAH,"Houston, TX",729,726,-3,11,737,901,11,935,912,-23,0,,0,186,166,144,1075,,,,,
6/15/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2863,AUS,"Austin, TX",MDW,"Chicago, IL",505,601,56,7,608,810,5,740,815,35,0,,0,155,134,122,972,35,0,0,0,0
3/20/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,471,BOS,"Boston, MA",CLT,"Charlotte, NC",1712,1708,-4,18,1726,1922,5,1940,1927,-13,0,,0,148,139,116,728,,,,,
7/29/2022,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,313,PHX,"Phoenix, AZ",PAE,"Everett, WA",1145,1140,-5,14,1154,1428,10,1445,1438,-7,0,,0,180,178,154,1133,,,,,
5/28/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1183,FLL,"Fort Lauderdale, FL",BWI,"Baltimore, MD",1925,1936,11,18,1954,2159,5,2200,2204,4,0,,0,155,148,125,925,,,,,
6/8/2022,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,565,LAX,"Los Angeles, CA",PDX,"Portland, OR",600,603,3,30,633,827,4,828,831,3,0,,0,148,148,114,834,,,,,
12/20/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5977,LAS,"Las Vegas, NV",SJC,"San Jose, CA",1425,1423,-2,13,1436,1547,3,1555,1550,-5,0,,0,90,87,71,386,,,,,
6/14/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2974,LEX,"Lexington, KY",ATL,"Atlanta, GA",735,728,-7,31,759,900,50,904,950,46,0,,0,89,142,61,304,0,0,46,0,0
1/15/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1677,MCO,"Orlando, FL",LAX,"Los Angeles, CA",1504,1500,-4,41,1541,1738,6,1744,1744,0,0,,0,340,344,297,2218,,,,,
3/8/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2173,DEN,"Denver, CO",MSP,"Minneapolis, MN",1040,1042,2,10,1052,1313,4,1335,1317,-18,0,,0,115,95,81,680,,,,,
